BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"278,341.78","278,341.78"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"81,948.28","81,948.28"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"272,740.22","202,700.22"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"48,821.91","48,821.91"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"12,150.97",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,820.30,820.30
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"5,778.35","5,778.35"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,680.86,265.86
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"3,741.91","3,296.91"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","11,218.60","8,220.10"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"17,051.86","14,481.86"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"408,197.01","306,422.06"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"206,421.45","163,512.83"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"18,332.13","18,332.13"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"1,340,530.62","1,340,530.62"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,TRAVEL,24.00,0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","1,673,071.75","1,006,414.58"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"15,027.30","15,027.30"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"497,407.95","468,170.95"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"34,502.71","34,502.71"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,279.51,279.51
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"646,618.65","638,271.65"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"5,868.00","5,868.00"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"119,877.52","119,877.52"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"42,759.82","42,759.82"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"3,819.53","3,819.53"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"1,990.67","1,990.67"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"325,455.04","260,412.38"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"390,078.62","23,732.59"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"123,921.73","123,921.73"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"9,020,277.81","4,567,073.55"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,TRAVEL,"9,342.92","2,622.17"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","59,691.81","35,379.03"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,"2,348.30","2,085.45"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"483,719.76","258,570.00"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"116,455.71","104,804.21"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"237,979.56","83,293.49"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"4,724.40","4,724.40"
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"597,920.31","303,376.83"
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2014,2014Q1,TRAVEL,"1,716.18","1,183.82"
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","3,200.45","2,053.61"
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,154.95,54.95
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,585.00,520.00
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"15,878.10","8,958.83"
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"2,367.55","1,243.49"
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"3,516,655.08","1,770,848.89"
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES",0.00,-39.81
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,0.00,-12.80
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,0.00,-901.62
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,396.56,0.00
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,238.69,238.69
,OFFICE OF THE CHAPLAIN,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,0.00,"-43,125.00"
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"636,000.00","326,250.00"
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","9,856.92","6,101.57"
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"2,756.24","2,266.16"
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"2,352.00","1,176.00"
,COMPILATION OF PRECEDENTS,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"174,499.98","88,999.98"
,TECHNICAL ASSISTANTS,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"217,053.54","108,526.77"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,TRAVEL,"2,962.03","2,942.03"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"15,449.00","14,349.00"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"165,634.32","83,560.63"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","12,713.10","7,662.78"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,"1,191.16","1,128.73"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"21,316.50","10,376.50"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"2,548.76","1,704.99"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"3,817.39","2,542.55"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"1,274,909.75","590,507.28"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,TRAVEL,752.86,39.55
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES",82.28,5.60
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,182.79,0.00
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"9,640.15","7,073.09"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"3,570.20","3,570.20"
,OFFICE OF THE HISTORIAN,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,0.00,"-39,999.99"
,LAW REVISION COUNSEL,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"1,059,911.14","535,413.91"
,LAW REVISION COUNSEL,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","3,493.74","2,091.04"
,LAW REVISION COUNSEL,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"6,580.00","6,580.00"
,LAW REVISION COUNSEL,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"15,922.96","12,339.76"
,LAW REVISION COUNSEL,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"4,021.00","2,921.00"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"3,652,380.60","1,827,044.97"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2014,2014Q1,TRAVEL,23.60,0.00
,LEGISLATIVE COUNSEL,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","16,716.00","10,059.47"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,99.80,49.90
,LEGISLATIVE COUNSEL,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"44,192.35","28,260.19"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"12,330.13","8,964.29"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"25,405.46","8,690.37"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"123,649.82","63,213.80"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES",993.65,626.14
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,698.00,698.00
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"2,798.11","2,287.19"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"1,140.00",570.00
,CAO ADVANCED BUSINESS SOLUTION,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"1,729,092.18","668,125.90"
,CAO ADVANCED BUSINESS SOLUTION,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,359.11,0.00
,CAO ADVANCED BUSINESS SOLUTION,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"116,162.80","11,511.64"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"50,925.00","16,975.00"
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"21,805.55",0.00
,CLERK OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"63,879.86",0.00
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"838,326.44","378,964.35"
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,TRAVEL,"2,166.39",912.96
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES",812.41,812.41
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,769.58,604.60
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"85,982.75","34,015.62"
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"59,692.28","50,107.55"
,SERGEANT AT ARMS,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"59,535.66","40,530.66"
,OEM,FISCAL YEAR 2014,2014Q1,TRAVEL,"16,772.30","8,289.26"
,OEM,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","78,272.25","39,045.41"
,OEM,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,49.90,0.00
,OEM,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"430,706.25","183,330.81"
,OEM,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"11,540.87","5,178.52"
,OEM,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"26,501.54","22,962.54"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2014,2014Q1,TRANSPORTATION OF THINGS,402.00,0.00
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"2,430.00",0.00
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"1,355,847.71","162,345.62"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"16,752.73",0.00
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"102,204.14","51,118.34"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","55,899.19","32,850.44"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"54,799.97","22,299.98"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,TRAVEL,"36,188.54","17,031.99"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,"RENT, COMMUNICATION, UTILITIES",198.57,104.54
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,PRINTING AND REPRODUCTION,918.65,519.25
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,258.12,225.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,267.27,82.19
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,PERSONNEL COMPENSATION,"937,556.43","469,857.37"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"28,710.00",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"20,804.26",0.00
,HOUSE RECORDING STUDIO,FISCAL YEAR 2014,2014Q1,OTHER SERVICES,"7,500.00","7,500.00"
,HOUSE RECORDING STUDIO,FISCAL YEAR 2014,2014Q1,SUPPLIES AND MATERIALS,"21,800.30","19,231.70"
,HOUSE RECORDING STUDIO,FISCAL YEAR 2014,2014Q1,EQUIPMENT,"113,498.81","75,020.39"
A000055,HON. ROBERT B. ADERHOLT,2014,2014Q1,FRANKED MAIL,629.28,629.28
A000055,HON. ROBERT B. ADERHOLT,2014,2014Q1,PERSONNEL COMPENSATION,"212,794.88","212,794.88"
A000055,HON. ROBERT B. ADERHOLT,2014,2014Q1,TRAVEL,"9,600.33","9,600.33"
A000055,HON. ROBERT B. ADERHOLT,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","17,572.34","17,572.34"
A000055,HON. ROBERT B. ADERHOLT,2014,2014Q1,PRINTING AND REPRODUCTION,994.54,994.54
A000055,HON. ROBERT B. ADERHOLT,2014,2014Q1,OTHER SERVICES,"8,821.53","8,821.53"
A000055,HON. ROBERT B. ADERHOLT,2014,2014Q1,SUPPLIES AND MATERIALS,"3,992.38","3,992.38"
A000055,HON. ROBERT B. ADERHOLT,2014,2014Q1,EQUIPMENT,"1,121.57","1,121.57"
A000367,HON. JUSTIN A. AMASH,2014,2014Q1,FRANKED MAIL,119.57,119.57
A000367,HON. JUSTIN A. AMASH,2014,2014Q1,PERSONNEL COMPENSATION,"225,325.06","225,325.06"
A000367,HON. JUSTIN A. AMASH,2014,2014Q1,TRAVEL,"4,074.46","4,074.46"
A000367,HON. JUSTIN A. AMASH,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","16,346.39","16,346.39"
A000367,HON. JUSTIN A. AMASH,2014,2014Q1,PRINTING AND REPRODUCTION,594.65,594.65
A000367,HON. JUSTIN A. AMASH,2014,2014Q1,OTHER SERVICES,"5,182.08","5,182.08"
A000367,HON. JUSTIN A. AMASH,2014,2014Q1,SUPPLIES AND MATERIALS,"1,228.87","1,228.87"
A000367,HON. JUSTIN A. AMASH,2014,2014Q1,EQUIPMENT,"1,176.00","1,176.00"
A000369,HON. MARK E. AMODEI,2014,2014Q1,FRANKED MAIL,473.54,473.54
A000369,HON. MARK E. AMODEI,2014,2014Q1,PERSONNEL COMPENSATION,"203,917.18","203,917.18"
A000369,HON. MARK E. AMODEI,2014,2014Q1,TRAVEL,"15,420.18","15,420.18"
A000369,HON. MARK E. AMODEI,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","17,490.68","17,490.68"
A000369,HON. MARK E. AMODEI,2014,2014Q1,PRINTING AND REPRODUCTION,74.76,74.76
A000369,HON. MARK E. AMODEI,2014,2014Q1,OTHER SERVICES,"3,590.00","3,590.00"
A000369,HON. MARK E. AMODEI,2014,2014Q1,SUPPLIES AND MATERIALS,"2,079.70","2,079.70"
